,Coin,symbol,Price,Change_1hr,Change_24hr,Change_7d,Volume_24hr,Market_Cap
5586,SafePlus V2,$SPLUSV2,1.21e-10,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5587,Void Games,VOID,0.00190624517,-0.005,0.11,0.19399999999999998,516.32,325638762.13816655
5588,The Crypto You,MILK,5.379532e-06,-0.01,-0.015,-0.033,673.44,325638762.13816655
5589,Rikkei Finance,RIFI,0.005375378863,-0.002,0.006999999999999999,-0.006,27.04,325638762.13816655
5590,Arker,ARKER,0.001136788285,-0.012,0.035,-0.08,151705.0,325638762.13816655
5591,Wodex,WMT,0.000426202859,-0.008,0.016,-0.069,95.54,325638762.13816655
5592,Cryptotem,TOTEM,0.000135915585,-0.008,-0.012,-0.028999999999999998,795.65,325638762.13816655
5593,LonelyFans,LOF,0.001145522533,-0.001,0.008,-0.028999999999999998,35.02,325638762.13816655
5594,Monnos,MNS,0.000595342075,-0.001,0.07400000000000001,-0.11,796.02,325638762.13816655
5595,MiniX,MNX,4.176763e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5596,Maneki-neko,NEKI,2.7199984e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5597,ThorFi,THOR,0.224731,-0.005,0.027999999999999997,-0.09699999999999999,56545.5,325638762.13816655
5598,Bankroll Vault,VLT,0.157409,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5599,Royal Gold,RGOLD,0.02204152715,-0.006,-0.002,-0.063,1507.36,325638762.13816655
5600,LittleGhosts Ectoplasm,ECTO,8.93338e-07,-0.006999999999999999,0.017,-0.078,2.12,325638762.13816655
5601,Sif,SIF,0.003605253754,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5602,Green Ben,EBEN,0.052045130032,-0.001,-0.009000000000000001,-0.046,10259.36,325638762.13816655
5603,SolarMineX,SMX,0.000105614128,0.001,0.0,-0.141,14354.28,325638762.13816655
5604,Aave ETH v1,AETH,1798.84,0.0,0.039,0.003,123.47,325638762.13816655
5605,Attack Wagon,ATK,0.001430685717,-0.004,-0.005,-0.028999999999999998,28953.39,325638762.13816655
5606,GLEX,GLEX,8.5438576e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5607,Drip Network,DRIP,0.482792,-0.0,-0.017,0.168,16378.93,325638762.13816655
5608,Ravencoin Classic,RVC,2.5872505e-05,-0.0,-0.021,-0.055,12819.19,325638762.13816655
5609,Assemble Protocol,ASM,0.012771117018,-0.0,0.044000000000000004,-0.04,237168.0,325638762.13816655
5610,Xank,XANK,0.002173716573,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5611,Links,LINKS,0.010423947191,-0.013000000000000001,0.006,-0.08800000000000001,1303.68,325638762.13816655
5612,WingSwap,WIS,0.000268657663,-0.012,0.043,-0.057999999999999996,125.93,325638762.13816655
5613,Keeshond,$KSH,3.744e-08,0.001,0.004,-0.057999999999999996,0.51697,325638762.13816655
5614,Filipcoin,FCP,0.000828907145,-0.006,0.008,-0.065,4650.45,325638762.13816655
5615,Guapcoin,GUAP,0.015315405013,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5616,CNG Casino,CNG,7.44017e-07,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5617,Yearnlab,YLB,0.000839695675,-0.008,-0.004,0.005459995907509719,21.52,325638762.13816655
5618,Zelwin,ZLW,0.034335116778,-0.013999999999999999,0.066,0.349,38452.59,325638762.13816655
5619,Beast Masters,MASTER,7.5155412e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5620,Cryptorg,CTG,0.186165,0.001,-0.013000000000000001,0.096,6856.1,325638762.13816655
5621,Ouro Governance Share,OGS,0.000421458231,-0.002,0.017,0.013000000000000001,0.206568,325638762.13816655
5622,DeHorizon,DEVT,0.003322728226,-0.002,0.09300000000000001,-0.636,360425.0,325638762.13816655
5623,Metaverse Face,MEFA,0.000113944958,-0.008,0.012,-0.083,182.58,325638762.13816655
5624,Partner Coin,PTR,0.000147320022,-0.009000000000000001,-0.009000000000000001,-0.23800000000000002,0.964298,325638762.13816655
5625,ZIMBOCASH,ZASH,0.002366252107,-0.0,0.001,-0.006,455.8,325638762.13816655
5626,Wrapped BCH,WBCH,123.64,-0.004,0.021,-0.083,5754.11,325638762.13816655
5627,CashCats,$CATS,0.000147228194,-0.004,0.055,0.059000000000000004,62.41,325638762.13816655
5628,Pixels.so,PIXL,0.001406277531,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5629,MiniBTC,MINIBTC,3.15e-09,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5630,Atlantis Metaverse,TAU,0.001142302643,0.003,0.013000000000000001,-0.145,7141.37,325638762.13816655
5631,Attila,ATT,0.003325033661,-0.0,0.023,-0.057999999999999996,2856.22,325638762.13816655
5632,Crypto Holding Frank,CHFT,0.423739,-0.0,-0.001,-0.10099999999999999,1.83,325638762.13816655
5633,Pyrk,PYRK,0.000212389961,-0.004,0.033,-0.006999999999999999,23.46,325638762.13816655
5634,Metagochi,MGCHI,0.0,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5635,ChargeDeFi Static,STATIC,0.058220803363,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5636,ChargeDeFi Charge,CHARGE,0.410406,0.001,-0.004,-0.057,1.96,325638762.13816655
5637,FireAnts,ANTS,7.1853e-08,0.0,0.0,0.0,0.0,325638762.13816655
5638,Instrumental Finance,STRM,0.026322739732,-0.006999999999999999,0.04,-0.001,6462.61,325638762.13816655
5639,Daoland,DLD,0.000350312736,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5640,LOA Protocol,LOA,0.000758720239,0.040999999999999995,0.159,0.19,397.37,325638762.13816655
5641,Universe Island,UIM,4.126252e-06,0.0,-0.008,-0.054000000000000006,49.0,325638762.13816655
5642,MNMCoin,MNMC,2.6542e-08,0.012224825318536775,0.06,-0.018000000000000002,0.000159249469,325638762.13816655
5643,CleanOcean,CLEAN,0.000338311628,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5644,YOUcash,YOUC,0.550512,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5645,Samo INU,SINU,5.009758e-06,-0.003,0.557,0.225,18.12,325638762.13816655
5646,SOL Baby Doge,SBABYDOGE,1.4647e-08,-0.01,-0.002,-0.08800000000000001,32.04,325638762.13816655
5647,Palace,PAA,2.409243e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5648,Decentralized Autonomous Organization,DAO,4.3279e-08,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5649,LEVELG,LEVELG,0.003305069513,-0.293,-0.105,-0.29,1914.99,325638762.13816655
5650,Alliance X Trading,AXT,0.002197881905,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5651,basis.markets,BASIS,0.002218246275,-0.008,0.015,-0.031,0.832223,325638762.13816655
5652,Realy Metaverse,REAL,0.08422822661,-0.001,0.004,0.006999999999999999,25047.0,325638762.13816655
5653,FrogSwap,FROG,0.073695209343,-0.001,-0.006,-0.098,10369.79,325638762.13816655
5654,HappyLand,HPL,0.00133108311,0.001,-0.13,-0.14800000000000002,11074.22,325638762.13816655
5655,DexBrowser,BRO,0.004405593626,-0.004,0.006,-0.021,5.78,325638762.13816655
5656,ASTA,ASTA,0.00328071244,0.005,0.004,-0.003,345179.0,325638762.13816655
5657,HarryPotterObamaSonic10Inu,BITCOIN,9e-10,-0.008,0.002,-0.073,13.33,325638762.13816655
5658,FANZY,FX1,7.0087087e-05,-0.0,-0.005,-0.005,253.4,325638762.13816655
5659,Akil Coin,AKL,1.2469e-08,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5660,Mongoose,MONGOOSE,0.0,-0.006999999999999999,0.034,0.005,114.96,325638762.13816655
5661,Celery,CLY,1.3841315e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5662,SnapEx,SNAP,0.000344851397,-0.003,0.08199999999999999,-0.21899999999999997,12448.17,325638762.13816655
5663,NOTA,USNOTA,0.154908,-0.001,-0.19699999999999998,-0.21899999999999997,346.87,325638762.13816655
5664,MetaGear,GEAR,0.000915514494,-0.002,0.003,-0.099,70329.32,325638762.13816655
5665,QuizDrop,QDROP,0.024169170193,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5666,99Starz,STZ,0.080103557207,0.011000000000000001,0.128,0.23399999999999999,58612.06,325638762.13816655
5667,LAW,LAW,0.096628177881,-0.004,0.033,-0.037000000000000005,450.66,325638762.13816655
5668,CasperPad,CSPD,0.000372157437,0.0,0.002,-0.128,9.48,325638762.13816655
5669,Eterland,ETER,0.003707752662,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5670,HarmonyLauncher,HARL,0.000266339022,0.009000000000000001,0.005,-0.04,75448.78,325638762.13816655
5671,Joystick.club,JOY,0.004634880389,-0.02,-0.023,-0.053,1.74,325638762.13816655
5672,TNC Coin,TNC,0.000266259668,0.0,0.019,-0.021,9190.02,325638762.13816655
5673,Anchor Neural World,ANW,0.003950685756,0.001,0.051,-0.126,89163.1,325638762.13816655
5674,SENSO,SENSO,0.144383,-0.004,0.009000000000000001,0.049,169242.0,325638762.13816655
5675,SafuFide,SAFEST,0.000153154911,-0.008,0.013000000000000001,-0.059000000000000004,31.92,325638762.13816655
5676,Alluo,ALLUO,0.041395816568,-0.008,0.035,0.08199999999999999,6413.2,325638762.13816655
5677,Rainmaker Games,RAIN,0.001762977594,0.004,0.07200000000000001,-0.3,519165.0,325638762.13816655
5678,ITAM Games,ITAM,0.020045183876,-0.009000000000000001,0.003,-0.39799999999999996,23.11,325638762.13816655
5679,Power Nodes,POWER,0.000905178393,0.006,0.07200000000000001,-0.049,29.97,325638762.13816655
5680,XDAI,XDAI,1.01,0.006,-0.002,0.016,202058.0,325638762.13816655
5681,Kitty Finance CAT,CAT,0.192408,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5682,CMC Coin,CMCC,0.069979879785,-0.003,0.028999999999999998,-0.04,71079.92,325638762.13816655
5683,Metakings,MTK,0.000202585059,0.008,0.061,-0.033,172.09,325638762.13816655
5684,Olympus v1,OHM,57.61,-0.003,0.059000000000000004,-0.02,157.66,325638762.13816655
5685,GoldenDiamond9,G9,6.87988e-07,-0.006999999999999999,-0.013000000000000001,-0.1,92.87,325638762.13816655
5686,Shelling,SHL,5.084976e-06,-0.006999999999999999,-0.001,-0.026000000000000002,8255.98,325638762.13816655
5687,BASIC,BASIC,0.001108221141,-0.016,-0.040999999999999995,-0.313,1004070.0,325638762.13816655
5688,Agro Global,AGRO,0.000710665134,-0.013999999999999999,-0.0,-0.03,169919.0,325638762.13816655
5689,Severe Rise Games,SRGT,2.3254242e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5690,MongooseCoin,MONGOOSE,5.1337e-07,-0.006999999999999999,0.293,0.8490000000000001,0.020630537104,325638762.13816655
5691,DogyRace,DOR,0.002340325929,-0.006999999999999999,-0.0,0.8490000000000001,173.55,325638762.13816655
5692,TrustRise,TRISE,6.639169e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5693,Somnium,SOM,0.001059707113,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5694,Simba Inu,SIMBAINU,3.4e-11,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5695,Shuna Inuverse,SHUNAV2,2.0385e-08,-0.004,0.04,2.9739999999999998,9.15,325638762.13816655
5696,Zero Tech,ZERO,0.050314285435,-0.005,0.055,0.057999999999999996,37968.33,325638762.13816655
5697,Leo,LEO,9.61,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5698,Homeros,HMR,0.004119449716,0.002,-0.051,-0.017,931791.0,325638762.13816655
5699,Stakemoon,SMOON,0.000247853038,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5700,UCA Coin,UCA,0.000141786683,-0.17,0.314,-0.157,947.51,325638762.13816655
5701,EternalFlow,EFT,4.46e-10,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5702,IZE,IZE,0.007003706026,-0.001,0.0,-0.001,2401.83,325638762.13816655
5703,Xpansion Game,XPS,0.000912613238,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5704,Tripedia,TRIP,0.0,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5705,WiBX,WBX,0.004112509483,0.003,0.015,-0.003,338502.0,325638762.13816655
5706,APEX Protocol,APXP,0.001002371003,0.0,0.0,0.0,0.0,325638762.13816655
5707,Doge Alliance,DOGEALLY,6e-12,-0.002,0.003,-0.11599999999999999,11.96,325638762.13816655
5708,SOLCash,SOLCASH,0.000185114576,-0.006999999999999999,0.008,-0.084,7.66,325638762.13816655
5709,HUH,HUH,7.6329e-07,-0.008,0.008,-0.069,65.37,325638762.13816655
5710,Wrapped HEC,WSHEC,27.82,0.001,-0.0,-0.10400000000000001,5132.01,325638762.13816655
5711,Plunge,PLG,0.000226625277,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5712,Nuna,NUNA,0.00020861156,-0.02,0.075,0.047,696.92,325638762.13816655
5713,Dreamverse,DV,0.002279803584,-0.011000000000000001,-0.076,-0.054000000000000006,19858.84,325638762.13816655
5714,Kori Inu,KORI,1.45076e-07,0.001,-0.0,-0.006999999999999999,555.95,325638762.13816655
5715,JUST Stablecoin,USDJ,1.12,-0.004,-0.002,-0.018000000000000002,1948539.0,325638762.13816655
5716,Crafting Finance,CRF,0.001020532065,0.027999999999999997,0.069,0.017,15629.41,325638762.13816655
5717,DuckRocket,DUCK,6.148159e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5718,Portuma,POR,0.00098096162,-0.02,0.062,0.34700000000000003,277362.0,325638762.13816655
5719,CIA,CIA,4.165852e-06,0.012224825318536775,0.087,-0.011000000000000001,1681.25,325638762.13816655
5720,Elo Inu,ELO INU,0.0,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5721,Poken,PKN,0.001605000448,-0.002,0.019,-0.006,50253.65,325638762.13816655
5722,Mineral,MNR,0.00158101064,0.039,0.113,0.128,226633.0,325638762.13816655
5723,ARTM,ARTM,9.1477602e-05,-0.005,0.009000000000000001,-0.019,9752.34,325638762.13816655
5724,Topshelf Finance,LIQR,0.000240949626,-0.013000000000000001,0.042,-0.079,4041.54,325638762.13816655
5725,VeganNation GreenCoin,GRNC,0.014991230664,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5726,nUSD (HotBit),NUSD,1.335e-09,-0.006,0.049,0.003,1271111.0,325638762.13816655
5727,Agile,AGL,0.000290141848,-0.0,-0.001,-0.006,11.35,325638762.13816655
5728,Jubi Token,JT,0.050156540439,-0.0,0.003,-0.105,893.97,325638762.13816655
5729,Qube,QUBE,0.000626024456,0.001,-0.0,-0.013000000000000001,61.68,325638762.13816655
5730,Captain Inu,CPTINU,3.536e-09,-0.006,0.05,0.003,1.06,325638762.13816655
5731,SORA Synthetic USD,XSTUSD,0.96816,-0.044000000000000004,-0.051,-0.07400000000000001,13616.74,325638762.13816655
5732,Astra Guild Ventures,AGV,0.000363015856,-0.006999999999999999,-0.05,-0.062,51363.58,325638762.13816655
5733,Isiklar Coin,ISIKC,0.276249,-0.011000000000000001,-0.013999999999999999,0.079,46726.41,325638762.13816655
5734,Solar,SOLAR,0.008105230703,0.001,0.003,0.005,25816.59,325638762.13816655
5735,Jack Token,JACK,1.02,-0.004,0.051,0.002,201439.0,325638762.13816655
5736,Prime,D2D,0.027711523063,0.012224825318536775,-0.001,0.004,462.78,325638762.13816655
5737,BollyCoin,BOLLY,0.012683293498,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5738,Notable,NBL,0.006977386669,-0.002,-0.008,-0.071,10198.39,325638762.13816655
5739,Crypto Shield,SHIELD,0.000155421125,0.001,-0.091,-0.22699999999999998,1.69,325638762.13816655
5740,1Sol,1SOL,0.006505328324,0.003,0.027000000000000003,-0.033,19054.77,325638762.13816655
5741,ECOSC,ECU,0.002201330286,-0.0,-0.043,-0.033,9.66,325638762.13816655
5742,The Amaze World,AMZE,0.858471,0.021,0.037000000000000005,0.002,35343.31,325638762.13816655
5743,Multi-Chain Capital,MCC,3.94648e-07,0.008,-0.002,-0.10800000000000001,6668.25,325638762.13816655
5744,xUSD,XUSD,0.224785,0.053,0.09699999999999999,-0.114,5192.65,325638762.13816655
5745,Clifford Inu,CLIFF,3.3393e-08,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5746,Decurian,ECU,6.24,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5747,XCF Token,XCF,0.003818213535,0.0,0.015,-0.45899999999999996,2092.16,325638762.13816655
5748,Wrapped Solana,SOL,21.13,-0.006999999999999999,0.040999999999999995,-0.071,15360578.0,325638762.13816655
5749,BIZZCOIN,BIZZ,0.002207151792,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5750,Geopoly,GEO$,0.000610342464,-0.002,-0.012,-0.057,5052.12,325638762.13816655
5751,Domi,DOMI,0.005973025107,-0.006999999999999999,-0.009000000000000001,-0.017,15929.52,325638762.13816655
5752,Nacho Finance,NACHO,0.355223,0.0,0.027000000000000003,0.044000000000000004,17.06,325638762.13816655
5753,SolClout,SCT,5.8686835e-05,0.0,0.0,-0.053,0.0,325638762.13816655
5754,Kyrrex,KRRX,0.161258,-0.006999999999999999,-0.11699999999999999,-0.12,1030485.0,325638762.13816655
5755,OWN Token,OWN,1.996871e-05,-0.002,-0.002,-0.008,0.74681,325638762.13816655
5756,Shib Generating,SHG,2.5112854e-05,-0.001,0.019,-0.096,4818.64,325638762.13816655
5757,Erugo World Coin,EWC,0.177717,0.266,0.011000000000000001,-0.324,5367.71,325638762.13816655
5758,xUSD Token,XUSD,1.28,-0.006,0.012,0.028999999999999998,180.26,325638762.13816655
5759,Frontrow,FRR,0.000154135057,0.023,-0.21100000000000002,-0.556,1227107.0,325638762.13816655
5760,Dragon Verse,DRV,7.3363762e-05,-0.006999999999999999,-0.001,0.017,166.15,325638762.13816655
5761,MojitoSwap,MJT,0.107207,0.001,0.02,-0.071,102094.0,325638762.13816655
5762,MetaFlip,METAFLIP,7e-11,0.032,0.053,-0.125,811.92,325638762.13816655
5763,Historia,HTA,0.003119448391,0.369,0.444,0.226,449.95,325638762.13816655
5764,StarSharks,SSS,0.206837,-0.008,-0.003,-0.124,251439.0,325638762.13816655
5765,Hive Dollar,HBD,0.998125,0.003,0.018000000000000002,0.006,151037.0,325638762.13816655
5766,Aave DAI v1,ADAI,0.99548,-0.0,0.001,-0.001,102.64,325638762.13816655
5767,King DAG,KDAG,0.201042,0.01,0.024,0.021,160768.0,325638762.13816655
5768,Nova Finance,NOVA,0.007378570211,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
5769,Safle,SAFLE,0.004183146397,-0.005,0.008,-0.028999999999999998,9936.58,325638762.13816655
5770,Chainpay,CPAY,0.115825,-0.005,0.053,0.002,0.451718,325638762.13816655
5771,ManuFactory,MNFT,0.00206148919,0.0,0.009000000000000001,-0.098,107.33,325638762.13816655
5772,Optimus,OPTCM,0.005168759467,-0.008,-0.142,-0.131,4467.1,325638762.13816655
5773,Pollen,PLN,0.003997402734,-0.002,0.025,-0.075,152582.0,325638762.13816655
5774,Eroverse,ERO,1.678135e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,325638762.13816655
